"['#Date/Time of Update: 2020-03-09 18:02:22 GMT', '#Game ID', '#Game Date', '#Game Time', '#Schedule Status', '#Played Status', '#Current Inning', '#Current Inning Half', '#Current Intermission', '#Away Team ID', '#Away Team Abbr.', '#Away Team City', '#Away Team Name', '#Home Team ID', '#Home Team Abbr.', '#Home Team City', '#Home Team Name', '#Venue ID', '#Venue Name', '#Away Score Total', '#Home Score Total', '#Inning 1 Away Score', '#Inning 1 Home Score', '#Inning 2 Away Score', '#Inning 2 Home Score', '#Inning 3 Away Score', '#Inning 3 Home Score', '#Inning 4 Away Score', '#Inning 4 Home Score', '#Inning 5 Away Score', '#Inning 5 Home Score', '#Inning 6 Away Score', '#Inning 6 Home Score', '#Inning 7 Away Score', '#Inning 7 Home Score', '#Inning 8 Away Score', '#Inning 8 Home Score', '#Inning 9 Away Score', '#Inning 9 Home Score', '#Inning 10 Away Score', '#Inning 10 Home Score', '#Inning 11 Away Score', '#Inning 11 Home Score', '#Inning 12 Away Score', '#Inning 12 Home Score', '#Inning 13 Away Score', '#Inning 13 Home Score', '#Inning 14 Away Score', '#Inning 14 Home Score', '#Inning 15 Away Score', '#Inning 15 Home Score', '#Inning 16 Away Score', '#Inning 16 Home Score', '#Inning 17 Away Score', '#Inning 17 Home Score']"
"['', '43907', '2018-05-04', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '5', '1', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '0', '1', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43908', '2018-05-04', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '6', '4', '0', '2', '2', '0', '3', '1', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43909', '2018-05-04', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '6', '4', '1', '0', '0', '1', '2', '0', '0', '0', '2', '0', '0', '3', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43910', '2018-05-04', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '2', '3', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43911', '2018-05-04', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '2', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '4', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43912', '2018-05-04', '01:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '4', '0', '1', '0', '2', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43913', '2018-05-04', '01:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '8', '0', '2', '0', '2', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43914', '2018-05-04', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '4', '6', '1', '4', '0', '0', '0', '0', '0', '0', '0', '0', '3', '1', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43915', '2018-05-04', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '5', '0', '0', '0', '0', '0', '0', '0', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43916', '2018-05-05', '17:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '114', 'NYY', 'New York', 'Yankees', '134', 'Yankee Stadium', '2', '5', '0', '0', '0', '0', '0', '0', '0', '0', '1', '4', '1', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43917', '2018-05-05', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '6', '8', '0', '0', '4', '0', '0', '0', '0', '4', '0', '0', '1', '0', '1', '0', '0', '0', '0', '2', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43918', '2018-05-05', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '3', '1', '2', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43919', '2018-05-05', '20:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '3', '2', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43920', '2018-05-05', '22:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '112', 'TOR', 'Toronto', 'Blue Jays', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '3', '5', '0', '1', '0', '0', '0', '1', '1', '2', '0', '0', '0', '0', '0', '0', '2', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43921', '2018-05-05', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43922', '2018-05-05', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '4', '7', '0', '2', '2', '0', '1', '0', '0', '1', '0', '0', '1', '2', '0', '0', '0', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43923', '2018-05-05', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '6', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43924', '2018-05-05', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '8', '4', '3', '1', '0', '0', '3', '0', '2', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43925', '2018-05-05', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '3', '5', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '2', '2', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43926', '2018-05-05', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '11', '2', '0', '1', '2', '0', '4', '1', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43927', '2018-05-05', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '6', '5', '0', '0', '0', '1', '0', '0', '0', '0', '1', '3', '2', '1', '2', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43928', '2018-05-05', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '3', '4', '0', '1', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '2', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43929', '2018-05-05', '01:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43930', '2018-05-05', '01:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '8', '9', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '2', '0', '0', '0', '4', '2', '0', '1', '1', '1', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43931', '2018-05-06', '17:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '114', 'NYY', 'New York', 'Yankees', '134', 'Yankee Stadium', '4', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '3', '0', '4', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43932', '2018-05-06', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '3', '2', '0', '2', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43933', '2018-05-06', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '112', 'TOR', 'Toronto', 'Blue Jays', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43934', '2018-05-06', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '4', '5', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '1', '2', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43935', '2018-05-06', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '4', '3', '0', '1', '0', '0', '2', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43936', '2018-05-06', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '5', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '3', '1', '1', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43937', '2018-05-06', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '9', '0', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '4', '0', '1', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43938', '2018-05-06', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '2', '4', '0', '1', '0', '0', '0', '3', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43939', '2018-05-06', '19:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '6', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '3', '0', '1', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43940', '2018-05-06', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '1', '2', '0', '0', '1', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43941', '2018-05-06', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '1', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43942', '2018-05-06', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '8', '2', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '4', '0', '0', '2', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43943', '2018-05-06', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43944', '2018-05-06', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '8', '5', '4', '0', '1', '0', '0', '2', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '2', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43945', '2018-05-06', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '3', '4', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '2', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43946', '2018-05-07', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '0', '11', '0', '3', '0', '0', '0', '0', '0', '2', '0', '3', '0', '2', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43947', '2018-05-07', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '127', 'NYM', 'New York', 'Mets', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '7', '6', '1', '0', '1', '0', '3', '1', '1', '2', '1', '0', '0', '2', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43948', '2018-05-07', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '6', '7', '0', '0', '0', '1', '3', '0', '0', '0', '0', '0', '2', '4', '1', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43949', '2018-05-07', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '131', 'CHC', 'Chicago', 'Cubs', '133', 'Wrigley Field', '2', '14', '0', '2', '0', '0', '0', '3', '0', '2', '1', '2', '0', '0', '1', '3', '0', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43950', '2018-05-07', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '6', '0', '2', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43951', '2018-05-07', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '16', '2', '2', '0', '3', '0', '0', '0', '6', '0', '0', '0', '0', '1', '0', '0', '2', '0', '3', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43952', '2018-05-07', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '8', '5', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '4', '1', '3', '1', '0', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43953', '2018-05-08', '17:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '7', '1', '0', '1', '1', '0', '0', '0', '1', '0', '2', '0', '1', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43954', '2018-05-08', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '114', 'NYY', 'New York', 'Yankees', '134', 'Yankee Stadium', '2', '3', '0', '0', '0', '1', '0', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43955', '2018-05-08', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '15', '7', '10', '0', '0', '1', '0', '0', '0', '0', '3', '0', '2', '0', '0', '0', '0', '2', '0', '4', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43956', '2018-05-08', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '2', '4', '0', '0', '1', '1', '0', '2', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43957', '2018-05-08', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '5', '0', '0', '0', '0', '0', '2', '0', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43958', '2018-05-08', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43959', '2018-05-08', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '127', 'NYM', 'New York', 'Mets', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '2', '7', '0', '2', '0', '0', '0', '2', '0', '0', '0', '0', '2', '0', '0', '3', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
