"['#Date/Time of Update: 2020-03-08 16:34:29 GMT', '#Game ID', '#Game Date', '#Game Time', '#Schedule Status', '#Played Status', '#Current Inning', '#Current Inning Half', '#Current Intermission', '#Away Team ID', '#Away Team Abbr.', '#Away Team City', '#Away Team Name', '#Home Team ID', '#Home Team Abbr.', '#Home Team City', '#Home Team Name', '#Venue ID', '#Venue Name', '#Away Score Total', '#Home Score Total', '#Inning 1 Away Score', '#Inning 1 Home Score', '#Inning 2 Away Score', '#Inning 2 Home Score', '#Inning 3 Away Score', '#Inning 3 Home Score', '#Inning 4 Away Score', '#Inning 4 Home Score', '#Inning 5 Away Score', '#Inning 5 Home Score', '#Inning 6 Away Score', '#Inning 6 Home Score', '#Inning 7 Away Score', '#Inning 7 Home Score', '#Inning 8 Away Score', '#Inning 8 Home Score', '#Inning 9 Away Score', '#Inning 9 Home Score', '#Inning 10 Away Score', '#Inning 10 Home Score', '#Inning 11 Away Score', '#Inning 11 Home Score', '#Inning 12 Away Score', '#Inning 12 Home Score', '#Inning 13 Away Score', '#Inning 13 Home Score', '#Inning 14 Away Score', '#Inning 14 Home Score', '#Inning 15 Away Score', '#Inning 15 Home Score', '#Inning 16 Away Score', '#Inning 16 Home Score', '#Inning 17 Away Score', '#Inning 17 Home Score', '#Inning 18 Away Score', '#Inning 18 Home Score', '#Inning 19 Away Score', '#Inning 19 Home Score']"
"['', '38083', '2017-09-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '5', '6', '1', '0', '0', '0', '0', '0', '3', '3', '1', '1', '0', '1', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38389', '2017-09-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '0', '9', '0', '3', '0', '5', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38659', '2017-09-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '1', '6', '0', '0', '1', '2', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40069', '2017-09-09', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '3', '4', '0', '0', '2', '2', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39352', '2017-09-09', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '2', '5', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37928', '2017-09-09', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '8', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '0', '2', '2', '0', '0', '1', '6', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38915', '2017-09-09', '01:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '6', '5', '0', '0', '4', '0', '0', '0', '0', '3', '1', '1', '0', '0', '0', '0', '0', '0', '1', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39451', '2017-09-09', '01:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '1', '8', '0', '1', '0', '0', '0', '1', '0', '6', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39141', '2017-09-10', '17:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '2', '8', '0', '1', '0', '0', '0', '0', '0', '2', '2', '4', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38660', '2017-09-10', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '10', '5', '2', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '3', '3', '0', '2', '0', '3', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38084', '2017-09-10', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '8', '10', '0', '0', '3', '0', '0', '5', '0', '0', '2', '0', '0', '0', '0', '0', '1', '0', '2', '3', '0', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38390', '2017-09-10', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '4', '1', '0', '0', '0', '1', '0', '0', '0', '0', '2', '0', '1', '0', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40029', '2017-09-10', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '2', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '1', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39033', '2017-09-10', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '1', '8', '0', '0', '1', '5', '0', '0', '0', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39353', '2017-09-10', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '3', '11', '0', '0', '1', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '0', '1', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40070', '2017-09-10', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '0', '7', '0', '1', '0', '0', '0', '3', '0', '1', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38529', '2017-09-10', '18:20:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '134', 'MIL', 'Milwaukee', 'Brewers', '131', 'CHC', 'Chicago', 'Cubs', '133', 'Wrigley Field', '3', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39908', '2017-09-10', '19:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '16', '7', '1', '0', '0', '1', '2', '0', '6', '2', '2', '1', '1', '0', '0', '0', '1', '2', '3', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39263', '2017-09-10', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '2', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '3', '0', '2', '1', '4', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38916', '2017-09-10', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '8', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '5', '0', '1', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39452', '2017-09-10', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '5', '3', '1', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37929', '2017-09-10', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '2', '3', '0', '0', '1', '1', '0', '0', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38245', '2017-09-10', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '2', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '2', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38246', '2017-09-11', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '3', '4', '0', '0', '0', '2', '0', '0', '1', '1', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39909', '2017-09-11', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '5', '1', '0', '0', '0', '1', '0', '0', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38795', '2017-09-11', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '0', '11', '0', '0', '0', '5', '0', '0', '0', '2', '0', '1', '0', '1', '0', '0', '0', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39726', '2017-09-11', '23:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '7', '0', '2', '0', '0', '0', '0', '0', '0', '0', '2', '0', '2', '0', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40141', '2017-09-11', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '3', '5', '0', '2', '1', '2', '2', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39034', '2017-09-11', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '119', 'CWS', 'Chicago', 'White Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '11', '3', '2', '0', '1', '0', '0', '0', '2', '0', '0', '3', '6', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37930', '2017-09-11', '01:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '5', '4', '0', '0', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '3', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39530', '2017-09-11', '02:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '6', '8', '0', '2', '0', '1', '0', '1', '4', '0', '1', '2', '1', '1', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39035', '2017-09-12', '17:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '119', 'CWS', 'Chicago', 'White Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '3', '4', '0', '4', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39640', '2017-09-12', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '8', '9', '0', '1', '1', '0', '0', '1', '0', '0', '4', '0', '2', '0', '0', '1', '0', '3', '0', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38085', '2017-09-12', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '8', '0', '1', '0', '0', '0', '3', '0', '1', '0', '0', '0', '1', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38247', '2017-09-12', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '2', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38391', '2017-09-12', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '1', '11', '1', '0', '0', '5', '0', '0', '0', '2', '0', '2', '0', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38796', '2017-09-12', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '0', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39910', '2017-09-12', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '1', '2', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39727', '2017-09-12', '23:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '2', '5', '0', '0', '0', '1', '2', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38530', '2017-09-12', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '127', 'NYM', 'New York', 'Mets', '131', 'CHC', 'Chicago', 'Cubs', '133', 'Wrigley Field', '3', '8', '0', '0', '0', '0', '0', '0', '1', '4', '1', '1', '0', '1', '0', '1', '0', '1', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40142', '2017-09-12', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '10', '3', '0', '0', '4', '1', '3', '2', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39771', '2017-09-12', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '0', '16', '0', '1', '0', '6', '0', '2', '0', '2', '0', '1', '0', '1', '0', '3', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38661', '2017-09-12', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '4', '13', '1', '2', '0', '3', '0', '1', '0', '2', '3', '0', '0', '2', '0', '3', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37931', '2017-09-12', '01:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '4', '2', '0', '0', '0', '1', '2', '1', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39264', '2017-09-12', '02:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39531', '2017-09-12', '02:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '5', '3', '0', '0', '0', '0', '0', '1', '4', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38797', '2017-09-13', '16:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '3', '5', '1', '3', '0', '0', '0', '1', '0', '0', '0', '0', '2', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39911', '2017-09-13', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '3', '2', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39036', '2017-09-13', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '119', 'CWS', 'Chicago', 'White Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '5', '3', '0', '0', '2', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '2', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39641', '2017-09-13', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '1', '8', '0', '1', '0', '0', '1', '2', '0', '0', '0', '2', '0', '3', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38086', '2017-09-13', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '8', '2', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '6', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38248', '2017-09-13', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '2', '1', '2', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38392', '2017-09-13', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '7', '3', '4', '1', '0', '0', '2', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
