,Game Date,Game Time,Away Team Abbr.,Away Team Name,Home Team Abbr.,Home Team Name,Away Score Total,Home Score Total,,Team Abbr.,Stadium Latitude,Stadium Longitude,ÆTime | EST = 0
910,6/10/16,02:05:00 GMT,CLE,Indians,LAA,Angels,6,2,,,,,
911,6/10/16,02:10:00 GMT,TEX,Rangers,SEA,Mariners,5,7,,,,,
912,6/10/16,02:15:00 GMT,LAD,Dodgers,SF,Giants,3,2,,,,,
913,6/11/16,16:05:00 GMT,PHI,Phillies,WAS,Nationals,0,8,,,,,
914,6/11/16,17:07:00 GMT,BAL,Orioles,TOR,Blue Jays,6,11,,,,,
915,6/11/16,18:10:00 GMT,BOS,Red Sox,MIN,Twins,15,4,,,,,
916,6/11/16,18:10:00 GMT,KC,Royals,CWS,White Sox,4,1,,,,,
917,6/11/16,20:10:00 GMT,SD,Padres,COL,Rockies,3,5,,,,,
918,6/11/16,20:10:00 GMT,HOU,Astros,TB,Rays,4,3,,,,,
919,6/11/16,20:10:00 GMT,NYM,Mets,MIL,Brewers,4,7,,,,,
920,6/11/16,20:10:00 GMT,CHC,Cubs,ATL,Braves,8,2,,,,,
921,6/11/16,20:10:00 GMT,OAK,Athletics,CIN,Reds,1,2,,,,,
922,6/11/16,23:15:00 GMT,DET,Tigers,NYY,Yankees,6,1,,,,,
923,6/11/16,23:15:00 GMT,LAD,Dodgers,SF,Giants,4,5,,,,,
924,6/11/16,23:15:00 GMT,STL,Cardinals,PIT,Pirates,5,1,,,,,
925,6/11/16,02:05:00 GMT,CLE,Indians,LAA,Angels,3,4,,,,,
926,6/11/16,02:10:00 GMT,MIA,Marlins,ARI,Diamondbacks,3,5,,,,,
927,6/11/16,02:10:00 GMT,TEX,Rangers,SEA,Mariners,2,1,,,,,
928,6/12/16,17:07:00 GMT,BAL,Orioles,TOR,Blue Jays,9,10,,,,,
929,6/12/16,17:10:00 GMT,OAK,Athletics,CIN,Reds,6,1,,,,,
930,6/12/16,17:10:00 GMT,HOU,Astros,TB,Rays,0,5,,,,,
931,6/12/16,17:35:00 GMT,CHC,Cubs,ATL,Braves,13,2,,,,,
932,6/12/16,18:05:00 GMT,DET,Tigers,NYY,Yankees,4,1,,,,,
933,6/12/16,18:10:00 GMT,KC,Royals,CWS,White Sox,3,1,,,,,
934,6/12/16,18:10:00 GMT,BOS,Red Sox,MIN,Twins,4,7,,,,,
935,6/12/16,18:10:00 GMT,NYM,Mets,MIL,Brewers,3,5,,,,,
936,6/12/16,19:35:00 GMT,CLE,Indians,LAA,Angels,8,3,,,,,
937,6/12/16,20:05:00 GMT,PHI,Phillies,WAS,Nationals,4,5,,,,,
938,6/12/16,20:10:00 GMT,TEX,Rangers,SEA,Mariners,6,4,,,,,
939,6/12/16,20:10:00 GMT,SD,Padres,COL,Rockies,1,2,,,,,
940,6/12/16,20:10:00 GMT,MIA,Marlins,ARI,Diamondbacks,0,6,,,,,
941,6/12/16,21:05:00 GMT,STL,Cardinals,PIT,Pirates,8,3,,,,,
942,6/12/16,00:30:00 GMT,LAD,Dodgers,SF,Giants,1,2,,,,,
943,6/13/16,23:05:00 GMT,CHC,Cubs,WAS,Nationals,1,4,,,,,
944,6/13/16,23:07:00 GMT,PHI,Phillies,TOR,Blue Jays,7,0,,,,,
945,6/13/16,23:10:00 GMT,CIN,Reds,ATL,Braves,9,8,,,,,
946,6/13/16,00:10:00 GMT,DET,Tigers,CWS,White Sox,9,10,,,,,
947,6/13/16,00:15:00 GMT,CLE,Indians,KC,Royals,1,2,,,,,
948,6/13/16,01:40:00 GMT,LAD,Dodgers,ARI,Diamondbacks,2,3,,,,,
949,6/13/16,02:05:00 GMT,MIN,Twins,LAA,Angels,9,4,,,,,
950,6/13/16,02:05:00 GMT,TEX,Rangers,OAK,Athletics,5,14,,,,,
951,6/13/16,02:10:00 GMT,MIA,Marlins,SD,Padres,13,4,,,,,
952,6/13/16,02:15:00 GMT,MIL,Brewers,SF,Giants,5,11,,,,,
953,6/14/16,16:37:00 GMT,PHI,Phillies,TOR,Blue Jays,3,11,,,,,
954,6/14/16,23:05:00 GMT,CHC,Cubs,WAS,Nationals,4,3,,,,,
955,6/14/16,23:10:00 GMT,CIN,Reds,ATL,Braves,3,1,,,,,
956,6/14/16,23:10:00 GMT,BAL,Orioles,BOS,Red Sox,3,2,,,,,
957,6/14/16,23:10:00 GMT,PIT,Pirates,NYM,Mets,4,0,,,,,
958,6/14/16,23:10:00 GMT,SEA,Mariners,TB,Rays,7,8,,,,,
959,6/14/16,00:10:00 GMT,DET,Tigers,CWS,White Sox,11,8,,,,,
960,6/14/16,00:15:00 GMT,CLE,Indians,KC,Royals,2,3,,,,,
961,6/14/16,00:15:00 GMT,HOU,Astros,STL,Cardinals,5,2,,,,,
962,6/14/16,00:40:00 GMT,NYY,Yankees,COL,Rockies,10,13,,,,,
963,6/14/16,01:40:00 GMT,LAD,Dodgers,ARI,Diamondbacks,7,4,,,,,
964,6/14/16,02:05:00 GMT,MIN,Twins,LAA,Angels,4,5,,,,,
965,6/14/16,02:05:00 GMT,TEX,Rangers,OAK,Athletics,10,6,,,,,
966,6/14/16,02:10:00 GMT,MIA,Marlins,SD,Padres,5,2,,,,,
967,6/14/16,02:15:00 GMT,MIL,Brewers,SF,Giants,2,3,,,,,
968,6/15/16,19:10:00 GMT,NYY,Yankees,COL,Rockies,3,6,,,,,
969,6/15/16,19:40:00 GMT,LAD,Dodgers,ARI,Diamondbacks,3,2,,,,,
970,6/15/16,19:40:00 GMT,MIA,Marlins,SD,Padres,3,6,,,,,
971,6/15/16,19:45:00 GMT,MIL,Brewers,SF,Giants,1,10,,,,,
972,6/15/16,20:05:00 GMT,CHC,Cubs,WAS,Nationals,4,5,,,,,
973,6/15/16,23:05:00 GMT,TOR,Blue Jays,PHI,Phillies,7,2,,,,,
974,6/15/16,23:10:00 GMT,PIT,Pirates,NYM,Mets,2,11,,,,,
975,6/15/16,23:10:00 GMT,SEA,Mariners,TB,Rays,2,3,,,,,
976,6/15/16,23:10:00 GMT,CIN,Reds,ATL,Braves,8,9,,,,,
977,6/15/16,23:10:00 GMT,BAL,Orioles,BOS,Red Sox,4,6,,,,,
978,6/15/16,23:15:00 GMT,HOU,Astros,STL,Cardinals,4,1,,,,,
979,6/15/16,00:10:00 GMT,DET,Tigers,CWS,White Sox,3,5,,,,,
980,6/15/16,00:15:00 GMT,CLE,Indians,KC,Royals,4,9,,,,,
981,6/15/16,02:05:00 GMT,MIN,Twins,LAA,Angels,2,10,,,,,
982,6/15/16,02:05:00 GMT,TEX,Rangers,OAK,Athletics,7,5,,,,,
983,6/16/16,16:10:00 GMT,CIN,Reds,ATL,Braves,2,7,,,,,
984,6/16/16,17:10:00 GMT,SEA,Mariners,TB,Rays,6,4,,,,,
985,6/16/16,19:35:00 GMT,TEX,Rangers,OAK,Athletics,5,1,,,,,
986,6/16/16,23:05:00 GMT,TOR,Blue Jays,PHI,Phillies,13,2,,,,,
987,6/16/16,23:10:00 GMT,PIT,Pirates,NYM,Mets,4,6,,,,,
988,6/16/16,23:10:00 GMT,BAL,Orioles,BOS,Red Sox,5,1,,,,,
989,6/16/16,00:10:00 GMT,NYY,Yankees,MIN,Twins,4,1,,,,,
990,6/16/16,00:15:00 GMT,DET,Tigers,KC,Royals,10,4,,,,,
991,6/16/16,02:10:00 GMT,MIL,Brewers,LAD,Dodgers,8,6,,,,,
992,6/16/16,02:10:00 GMT,WAS,Nationals,SD,Padres,8,5,,,,,
993,6/17/16,18:20:00 GMT,PIT,Pirates,CHC,Cubs,0,6,,,,,
994,6/17/16,23:05:00 GMT,ARI,Diamondbacks,PHI,Phillies,10,2,,,,,
995,6/17/16,23:05:00 GMT,TOR,Blue Jays,BAL,Orioles,13,3,,,,,
996,6/17/16,23:10:00 GMT,ATL,Braves,NYM,Mets,5,1,,,,,
997,6/17/16,23:10:00 GMT,SEA,Mariners,BOS,Red Sox,8,4,,,,,
998,6/17/16,23:10:00 GMT,SF,Giants,TB,Rays,5,1,,,,,
999,6/17/16,23:10:00 GMT,CWS,White Sox,CLE,Indians,2,3,,,,,
1000,6/17/16,23:10:00 GMT,COL,Rockies,MIA,Marlins,1,5,,,,,
1001,6/17/16,00:10:00 GMT,CIN,Reds,HOU,Astros,4,2,,,,,
1002,6/17/16,00:10:00 GMT,NYY,Yankees,MIN,Twins,8,2,,,,,
1003,6/17/16,00:15:00 GMT,TEX,Rangers,STL,Cardinals,1,0,,,,,
1004,6/17/16,00:15:00 GMT,DET,Tigers,KC,Royals,3,10,,,,,
1005,6/17/16,01:35:00 GMT,LAA,Angels,OAK,Athletics,2,3,,,,,
1006,6/17/16,02:10:00 GMT,MIL,Brewers,LAD,Dodgers,2,3,,,,,
1007,6/17/16,02:40:00 GMT,WAS,Nationals,SD,Padres,7,5,,,,,
1008,6/18/16,18:10:00 GMT,NYY,Yankees,MIN,Twins,7,6,,,,,
1009,6/18/16,19:05:00 GMT,ARI,Diamondbacks,PHI,Phillies,4,1,,,,,
1010,6/18/16,20:05:00 GMT,TOR,Blue Jays,BAL,Orioles,2,4,,,,,
1011,6/18/16,20:05:00 GMT,SEA,Mariners,BOS,Red Sox,2,6,,,,,
1012,6/18/16,20:05:00 GMT,LAA,Angels,OAK,Athletics,7,1,,,,,
1013,6/18/16,20:10:00 GMT,COL,Rockies,MIA,Marlins,6,9,,,,,
1014,6/18/16,20:10:00 GMT,CIN,Reds,HOU,Astros,4,5,,,,,
1015,6/18/16,20:10:00 GMT,SF,Giants,TB,Rays,6,4,,,,,
1016,6/18/16,20:15:00 GMT,TEX,Rangers,STL,Cardinals,4,3,,,,,
1017,6/18/16,22:10:00 GMT,CWS,White Sox,CLE,Indians,2,13,,,,,
1018,6/18/16,00:15:00 GMT,DET,Tigers,KC,Royals,5,16,,,,,
1019,6/18/16,00:15:00 GMT,ATL,Braves,NYM,Mets,4,3,,,,,
1020,6/18/16,00:15:00 GMT,PIT,Pirates,CHC,Cubs,3,4,,,,,
1021,6/18/16,02:10:00 GMT,WAS,Nationals,SD,Padres,3,7,,,,,
1022,6/18/16,02:10:00 GMT,MIL,Brewers,LAD,Dodgers,6,10,,,,,
1023,6/19/16,17:10:00 GMT,CWS,White Sox,CLE,Indians,2,3,,,,,
1024,6/19/16,17:10:00 GMT,COL,Rockies,MIA,Marlins,0,3,,,,,
1025,6/19/16,17:10:00 GMT,ATL,Braves,NYM,Mets,6,0,,,,,
1026,6/19/16,17:10:00 GMT,SF,Giants,TB,Rays,5,1,,,,,
1027,6/19/16,17:35:00 GMT,ARI,Diamondbacks,PHI,Phillies,5,1,,,,,
1028,6/19/16,17:35:00 GMT,TOR,Blue Jays,BAL,Orioles,6,11,,,,,
1029,6/19/16,17:35:00 GMT,SEA,Mariners,BOS,Red Sox,1,2,,,,,
1030,6/19/16,18:10:00 GMT,CIN,Reds,HOU,Astros,0,6,,,,,
1031,6/19/16,18:10:00 GMT,NYY,Yankees,MIN,Twins,4,7,,,,,
1032,6/19/16,18:15:00 GMT,TEX,Rangers,STL,Cardinals,5,4,,,,,
1033,6/19/16,18:15:00 GMT,DET,Tigers,KC,Royals,1,2,,,,,
1034,6/19/16,20:05:00 GMT,LAA,Angels,OAK,Athletics,2,0,,,,,
1035,6/19/16,20:10:00 GMT,MIL,Brewers,LAD,Dodgers,1,2,,,,,
1036,6/19/16,20:40:00 GMT,WAS,Nationals,SD,Padres,3,6,,,,,
1037,6/19/16,00:08:00 GMT,PIT,Pirates,CHC,Cubs,5,10,,,,,
1038,6/20/16,17:05:00 GMT,ARI,Diamondbacks,PHI,Phillies,3,1,,,,,
1039,6/20/16,23:05:00 GMT,SF,Giants,PIT,Pirates,0,1,,,,,
1040,6/20/16,23:10:00 GMT,TB,Rays,CLE,Indians,4,7,,,,,
1041,6/20/16,23:10:00 GMT,COL,Rockies,MIA,Marlins,5,3,,,,,
1042,6/20/16,23:10:00 GMT,SEA,Mariners,DET,Tigers,7,8,,,,,
1043,6/20/16,23:10:00 GMT,CWS,White Sox,BOS,Red Sox,3,1,,,,,
1044,6/20/16,00:05:00 GMT,BAL,Orioles,TEX,Rangers,3,4,,,,,
1045,6/20/16,00:05:00 GMT,STL,Cardinals,CHC,Cubs,3,2,,,,,
1046,6/20/16,00:10:00 GMT,LAA,Angels,HOU,Astros,7,10,,,,,
1047,6/20/16,02:10:00 GMT,WAS,Nationals,LAD,Dodgers,1,4,,,,,
1048,6/21/16,23:05:00 GMT,COL,Rockies,NYY,Yankees,8,4,,,,,
1049,6/21/16,23:05:00 GMT,SF,Giants,PIT,Pirates,15,4,,,,,
1050,6/21/16,23:05:00 GMT,SD,Padres,BAL,Orioles,10,7,,,,,
1051,6/21/16,23:07:00 GMT,ARI,Diamondbacks,TOR,Blue Jays,4,2,,,,,
1052,6/21/16,23:10:00 GMT,ATL,Braves,MIA,Marlins,3,2,,,,,
1053,6/21/16,23:10:00 GMT,CWS,White Sox,BOS,Red Sox,3,1,,,,,
1054,6/21/16,23:10:00 GMT,TB,Rays,CLE,Indians,0,6,,,,,
1055,6/21/16,23:10:00 GMT,SEA,Mariners,DET,Tigers,2,4,,,,,
1056,6/21/16,23:10:00 GMT,KC,Royals,NYM,Mets,1,2,,,,,
1057,6/21/16,00:05:00 GMT,STL,Cardinals,CHC,Cubs,4,3,,,,,
1058,6/21/16,00:05:00 GMT,CIN,Reds,TEX,Rangers,8,2,,,,,
1059,6/21/16,00:10:00 GMT,LAA,Angels,HOU,Astros,2,3,,,,,
1060,6/21/16,00:10:00 GMT,PHI,Phillies,MIN,Twins,10,14,,,,,
1061,6/21/16,02:05:00 GMT,MIL,Brewers,OAK,Athletics,3,5,,,,,
1062,6/21/16,02:10:00 GMT,WAS,Nationals,LAD,Dodgers,2,3,,,,,
1063,6/22/16,16:10:00 GMT,ATL,Braves,MIA,Marlins,0,3,,,,,
1064,6/22/16,17:05:00 GMT,COL,Rockies,NYY,Yankees,8,9,,,,,
1065,6/22/16,17:10:00 GMT,KC,Royals,NYM,Mets,3,4,,,,,
1066,6/22/16,18:10:00 GMT,LAA,Angels,HOU,Astros,2,3,,,,,
1067,6/22/16,18:20:00 GMT,STL,Cardinals,CHC,Cubs,7,2,,,,,
1068,6/22/16,19:35:00 GMT,MIL,Brewers,OAK,Athletics,4,2,,,,,
1069,6/22/16,20:07:00 GMT,ARI,Diamondbacks,TOR,Blue Jays,2,5,,,,,
1070,6/22/16,23:05:00 GMT,SD,Padres,BAL,Orioles,2,7,,,,,
1071,6/22/16,23:05:00 GMT,SF,Giants,PIT,Pirates,7,6,,,,,
1072,6/22/16,23:10:00 GMT,TB,Rays,CLE,Indians,1,6,,,,,
1073,6/22/16,23:10:00 GMT,SEA,Mariners,DET,Tigers,1,5,,,,,
1074,6/22/16,23:10:00 GMT,CWS,White Sox,BOS,Red Sox,8,6,,,,,
1075,6/22/16,00:05:00 GMT,CIN,Reds,TEX,Rangers,4,6,,,,,
1076,6/22/16,00:10:00 GMT,PHI,Phillies,MIN,Twins,5,6,,,,,
1077,6/22/16,02:10:00 GMT,WAS,Nationals,LAD,Dodgers,3,4,,,,,
1078,6/23/16,16:35:00 GMT,SF,Giants,PIT,Pirates,5,3,,,,,
1079,6/23/16,17:10:00 GMT,PHI,Phillies,MIN,Twins,7,3,,,,,
1080,6/23/16,17:10:00 GMT,SEA,Mariners,DET,Tigers,4,5,,,,,
1081,6/23/16,17:35:00 GMT,CWS,White Sox,BOS,Red Sox,7,8,,,,,
1082,6/23/16,23:10:00 GMT,NYM,Mets,ATL,Braves,3,4,,,,,
1083,6/23/16,23:10:00 GMT,CHC,Cubs,MIA,Marlins,2,4,,,,,
1084,6/23/16,23:10:00 GMT,SD,Padres,CIN,Reds,7,4,,,,,
1085,6/23/16,00:40:00 GMT,ARI,Diamondbacks,COL,Rockies,7,6,,,,,
1086,6/23/16,02:05:00 GMT,OAK,Athletics,LAA,Angels,5,4,,,,,
1087,6/24/16,23:05:00 GMT,LAD,Dodgers,PIT,Pirates,6,8,,,,,
1088,6/24/16,23:05:00 GMT,TB,Rays,BAL,Orioles,3,6,,,,,
1089,6/24/16,23:05:00 GMT,MIN,Twins,NYY,Yankees,3,5,,,,,
1090,6/24/16,23:10:00 GMT,CLE,Indians,DET,Tigers,7,5,,,,,
1091,6/24/16,23:10:00 GMT,CHC,Cubs,MIA,Marlins,5,4,,,,,
1092,6/24/16,23:10:00 GMT,SD,Padres,CIN,Reds,13,4,,,,,
1093,6/24/16,23:35:00 GMT,NYM,Mets,ATL,Braves,8,6,,,,,
1094,6/24/16,00:05:00 GMT,BOS,Red Sox,TEX,Rangers,8,7,,,,,
1095,6/24/16,00:10:00 GMT,WAS,Nationals,MIL,Brewers,3,5,,,,,
1096,6/24/16,00:10:00 GMT,TOR,Blue Jays,CWS,White Sox,2,3,,,,,
1097,6/24/16,00:15:00 GMT,HOU,Astros,KC,Royals,13,4,,,,,
1098,6/24/16,00:40:00 GMT,ARI,Diamondbacks,COL,Rockies,10,9,,,,,
1099,6/24/16,02:05:00 GMT,OAK,Athletics,LAA,Angels,7,4,,,,,
1100,6/24/16,02:10:00 GMT,STL,Cardinals,SEA,Mariners,3,4,,,,,
1101,6/24/16,02:15:00 GMT,PHI,Phillies,SF,Giants,4,5,,,,,
1102,6/25/16,17:05:00 GMT,MIN,Twins,NYY,Yankees,1,2,,,,,
1103,6/25/16,17:05:00 GMT,TB,Rays,BAL,Orioles,0,5,,,,,
1104,6/25/16,18:10:00 GMT,TOR,Blue Jays,CWS,White Sox,10,8,,,,,
1105,6/25/16,20:10:00 GMT,CLE,Indians,DET,Tigers,6,0,,,,,
1106,6/25/16,20:10:00 GMT,WAS,Nationals,MIL,Brewers,5,6,,,,,
1107,6/25/16,20:10:00 GMT,ARI,Diamondbacks,COL,Rockies,6,11,,,,,
1108,6/25/16,20:10:00 GMT,CHC,Cubs,MIA,Marlins,6,9,,,,,
1109,6/25/16,20:10:00 GMT,SD,Padres,CIN,Reds,3,0,,,,,
1110,6/25/16,23:05:00 GMT,TB,Rays,BAL,Orioles,6,8,,,,,
1111,6/25/16,23:15:00 GMT,NYM,Mets,ATL,Braves,1,0,,,,,
1112,6/25/16,23:15:00 GMT,HOU,Astros,KC,Royals,13,5,,,,,
1113,6/25/16,23:15:00 GMT,LAD,Dodgers,PIT,Pirates,1,6,,,,,
1114,6/25/16,01:20:00 GMT,BOS,Red Sox,TEX,Rangers,3,10,,,,,
1115,6/25/16,02:05:00 GMT,OAK,Athletics,LAA,Angels,7,3,,,,,
1116,6/25/16,02:05:00 GMT,PHI,Phillies,SF,Giants,3,2,,,,,
1117,6/25/16,02:10:00 GMT,STL,Cardinals,SEA,Mariners,4,5,,,,,
1118,6/26/16,17:05:00 GMT,MIN,Twins,NYY,Yankees,7,1,,,,,
1119,6/26/16,17:10:00 GMT,CHC,Cubs,MIA,Marlins,1,6,,,,,
1120,6/26/16,17:10:00 GMT,SD,Padres,CIN,Reds,0,3,,,,,
1121,6/26/16,17:10:00 GMT,CLE,Indians,DET,Tigers,9,3,,,,,
1122,6/26/16,17:35:00 GMT,NYM,Mets,ATL,Braves,2,5,,,,,
1123,6/26/16,17:35:00 GMT,TB,Rays,BAL,Orioles,5,12,,,,,
1124,6/26/16,18:10:00 GMT,WAS,Nationals,MIL,Brewers,3,2,,,,,
1125,6/26/16,18:10:00 GMT,TOR,Blue Jays,CWS,White Sox,2,5,,,,,
1126,6/26/16,18:15:00 GMT,HOU,Astros,KC,Royals,1,6,,,,,
1127,6/26/16,19:05:00 GMT,BOS,Red Sox,TEX,Rangers,2,6,,,,,
1128,6/26/16,19:35:00 GMT,OAK,Athletics,LAA,Angels,6,7,,,,,
1129,6/26/16,20:05:00 GMT,PHI,Phillies,SF,Giants,7,8,,,,,
1130,6/26/16,20:10:00 GMT,STL,Cardinals,SEA,Mariners,11,6,,,,,
1131,6/26/16,20:10:00 GMT,ARI,Diamondbacks,COL,Rockies,7,9,,,,,
1132,6/26/16,00:08:00 GMT,LAD,Dodgers,PIT,Pirates,3,4,,,,,
1133,6/27/16,16:35:00 GMT,LAD,Dodgers,PIT,Pirates,5,4,,,,,
1134,6/27/16,23:05:00 GMT,NYM,Mets,WAS,Nationals,4,11,,,,,
1135,6/27/16,23:05:00 GMT,TEX,Rangers,NYY,Yankees,9,6,,,,,
1136,6/27/16,23:10:00 GMT,CLE,Indians,ATL,Braves,8,3,,,,,
1137,6/27/16,23:10:00 GMT,BOS,Red Sox,TB,Rays,7,13,,,,,
1138,6/27/16,23:10:00 GMT,CHC,Cubs,CIN,Reds,11,8,,,,,
1139,6/27/16,00:15:00 GMT,STL,Cardinals,KC,Royals,2,6,,,,,
1140,6/27/16,00:40:00 GMT,TOR,Blue Jays,COL,Rockies,5,9,,,,,
1141,6/27/16,01:40:00 GMT,PHI,Phillies,ARI,Diamondbacks,8,0,,,,,
1142,6/27/16,02:05:00 GMT,HOU,Astros,LAA,Angels,4,2,,,,,
1143,6/27/16,02:15:00 GMT,OAK,Athletics,SF,Giants,8,3,,,,,
1144,6/28/16,23:05:00 GMT,NYM,Mets,WAS,Nationals,0,5,,,,,
1145,6/28/16,23:05:00 GMT,TEX,Rangers,NYY,Yankees,7,1,,,,,
1146,6/28/16,23:10:00 GMT,CLE,Indians,ATL,Braves,5,3,,,,,
1147,6/28/16,23:10:00 GMT,BOS,Red Sox,TB,Rays,8,2,,,,,
1148,6/28/16,23:10:00 GMT,CHC,Cubs,CIN,Reds,7,2,,,,,
1149,6/28/16,23:10:00 GMT,MIA,Marlins,DET,Tigers,5,7,,,,,
1150,6/28/16,00:10:00 GMT,MIN,Twins,CWS,White Sox,4,0,,,,,
1151,6/28/16,00:10:00 GMT,LAD,Dodgers,MIL,Brewers,6,5,,,,,
1152,6/28/16,00:15:00 GMT,STL,Cardinals,KC,Royals,8,4,,,,,
1153,6/28/16,00:40:00 GMT,TOR,Blue Jays,COL,Rockies,14,9,,,,,
1154,6/28/16,01:40:00 GMT,PHI,Phillies,ARI,Diamondbacks,4,3,,,,,
1155,6/28/16,02:05:00 GMT,HOU,Astros,LAA,Angels,7,1,,,,,
1156,6/28/16,02:10:00 GMT,PIT,Pirates,SEA,Mariners,2,5,,,,,
1157,6/28/16,02:10:00 GMT,BAL,Orioles,SD,Padres,11,7,,,,,
1158,6/28/16,02:15:00 GMT,OAK,Athletics,SF,Giants,13,11,,,,,
1159,6/29/16,16:10:00 GMT,BOS,Red Sox,TB,Rays,0,4,,,,,
1160,6/29/16,16:35:00 GMT,CHC,Cubs,CIN,Reds,9,2,,,,,
1161,6/29/16,17:10:00 GMT,MIA,Marlins,DET,Tigers,3,10,,,,,
1162,6/29/16,19:10:00 GMT,TOR,Blue Jays,COL,Rockies,5,3,,,,,
1163,6/29/16,19:35:00 GMT,HOU,Astros,LAA,Angels,10,4,,,,,
1164,6/29/16,19:40:00 GMT,PHI,Phillies,ARI,Diamondbacks,9,8,,,,,
1165,6/29/16,19:40:00 GMT,BAL,Orioles,SD,Padres,12,6,,,,,
1166,6/29/16,23:05:00 GMT,NYM,Mets,WAS,Nationals,2,4,,,,,
1167,6/29/16,23:05:00 GMT,TEX,Rangers,NYY,Yankees,7,9,,,,,
1168,6/29/16,23:10:00 GMT,CLE,Indians,ATL,Braves,3,0,,,,,
1169,6/29/16,00:10:00 GMT,MIN,Twins,CWS,White Sox,6,9,,,,,
1170,6/29/16,00:10:00 GMT,LAD,Dodgers,MIL,Brewers,0,7,,,,,
1171,6/29/16,00:15:00 GMT,KC,Royals,STL,Cardinals,3,2,,,,,
1172,6/29/16,02:05:00 GMT,SF,Giants,OAK,Athletics,1,7,,,,,
1173,6/29/16,02:10:00 GMT,PIT,Pirates,SEA,Mariners,8,1,,,,,
1174,6/30/16,17:05:00 GMT,TEX,Rangers,NYY,Yankees,1,2,,,,,
1175,6/30/16,18:10:00 GMT,MIN,Twins,CWS,White Sox,5,6,,,,,
1176,6/30/16,18:10:00 GMT,LAD,Dodgers,MIL,Brewers,8,1,,,,,
1177,6/30/16,23:05:00 GMT,CIN,Reds,WAS,Nationals,4,13,,,,,
1178,6/30/16,23:07:00 GMT,CLE,Indians,TOR,Blue Jays,4,1,,,,,
1179,6/30/16,23:10:00 GMT,DET,Tigers,TB,Rays,10,7,,,,,
1180,6/30/16,23:10:00 GMT,MIA,Marlins,ATL,Braves,5,8,,,,,
1181,6/30/16,23:10:00 GMT,CHC,Cubs,NYM,Mets,3,4,,,,,
1182,6/30/16,23:15:00 GMT,KC,Royals,STL,Cardinals,4,2,,,,,
1183,6/30/16,02:05:00 GMT,SF,Giants,OAK,Athletics,12,6,,,,,
1184,6/30/16,02:10:00 GMT,BAL,Orioles,SEA,Mariners,3,5,,,,,
1185,7/1/16,17:07:00 GMT,CLE,Indians,TOR,Blue Jays,2,1,,,,,
1186,7/1/16,22:05:00 GMT,CIN,Reds,WAS,Nationals,2,3,,,,,
1187,7/1/16,23:05:00 GMT,KC,Royals,PHI,Phillies,3,4,,,,,
1188,7/1/16,23:10:00 GMT,DET,Tigers,TB,Rays,10,2,,,,,
1189,7/1/16,23:10:00 GMT,LAA,Angels,BOS,Red Sox,4,5,,,,,
1190,7/1/16,23:10:00 GMT,CHC,Cubs,NYM,Mets,2,10,,,,,
1191,7/1/16,23:35:00 GMT,MIA,Marlins,ATL,Braves,7,5,,,,,
1192,7/1/16,00:10:00 GMT,TEX,Rangers,MIN,Twins,3,2,,,,,
1193,7/1/16,00:10:00 GMT,CWS,White Sox,HOU,Astros,0,5,,,,,
1194,7/1/16,00:15:00 GMT,MIL,Brewers,STL,Cardinals,1,7,,,,,
1195,7/1/16,01:40:00 GMT,SF,Giants,ARI,Diamondbacks,6,4,,,,,
1196,7/1/16,02:05:00 GMT,PIT,Pirates,OAK,Athletics,7,3,,,,,
1197,7/1/16,02:10:00 GMT,BAL,Orioles,SEA,Mariners,2,5,,,,,
1198,7/1/16,02:10:00 GMT,COL,Rockies,LAD,Dodgers,0,5,,,,,
1199,7/1/16,02:40:00 GMT,NYY,Yankees,SD,Padres,6,7,,,,,
1200,7/2/16,17:07:00 GMT,CLE,Indians,TOR,Blue Jays,6,9,,,,,
1201,7/2/16,18:10:00 GMT,TEX,Rangers,MIN,Twins,5,17,,,,,
1202,7/2/16,18:15:00 GMT,MIL,Brewers,STL,Cardinals,0,3,,,,,
1203,7/2/16,20:10:00 GMT,CWS,White Sox,HOU,Astros,7,6,,,,,
1204,7/2/16,20:10:00 GMT,DET,Tigers,TB,Rays,3,2,,,,,
1205,7/2/16,20:10:00 GMT,MIA,Marlins,ATL,Braves,1,9,,,,,
1206,7/2/16,21:50:00 GMT,KC,Royals,PHI,Phillies,6,2,,,,,
1207,7/2/16,23:15:00 GMT,LAA,Angels,BOS,Red Sox,21,2,,,,,
1208,7/2/16,23:15:00 GMT,CHC,Cubs,NYM,Mets,3,4,,,,,
1209,7/2/16,23:15:00 GMT,CIN,Reds,WAS,Nationals,9,4,,,,,
1210,7/2/16,02:05:00 GMT,PIT,Pirates,OAK,Athletics,4,2,,,,,
1211,7/2/16,02:10:00 GMT,NYY,Yankees,SD,Padres,1,2,,,,,
1212,7/2/16,02:10:00 GMT,SF,Giants,ARI,Diamondbacks,5,6,,,,,
1213,7/2/16,02:10:00 GMT,BAL,Orioles,SEA,Mariners,6,12,,,,,
1214,7/2/16,02:10:00 GMT,COL,Rockies,LAD,Dodgers,1,6,,,,,
1215,7/3/16,17:07:00 GMT,CLE,Indians,TOR,Blue Jays,1,17,,,,,
1216,7/3/16,17:10:00 GMT,DET,Tigers,TB,Rays,5,1,,,,,
1217,7/3/16,17:10:00 GMT,CHC,Cubs,NYM,Mets,3,14,,,,,
